????(???)?,??,???,?? (?),?,0 - 4?,5 - 9?,10 - 14?,15 - 19?,20 - 24?,25 - 29?,30 - 34?,35 - 39?,40 - 44?,45 - 49?,50 - 54?,55 - 59?,60 - 64?,65 - 69?,70 - 74?,75 - 79?,80? ??,80 - 84?,85? ??,85 - 89?,90 - 94?,95 - 99?,100? ??
 ???,??,10 - 14?,743,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,15 - 19?,843.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,20 - 24?,923.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,25 - 29?,888.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,30 - 34?,782.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,35 - 39?,1007.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,40 - 44?,1053.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,45 - 49?,1310.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,50 - 54?,1458.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,55 - 59?,1757,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,60 - 64?,1802,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,65 - 69?,1552,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,70 - 74?,1578.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,75 - 79?,1757.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80? ??,2825,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80 - 84?,1583,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85? ??,1242,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85 - 89?,871,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,90 - 94?,291,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,95 - 99?,67,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,100? ??,13,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,?,50007,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,0 - 4?,1465,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,5 - 9?,1787.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,10 - 14?,1729.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,15 - 19?,1984,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,20 - 24?,2104.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,25 - 29?,1694.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,30 - 34?,1693.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,35 - 39?,2487,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,40 - 44?,2830,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,45 - 49?,3375,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,50 - 54?,3746.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,55 - 59?,4422,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,60 - 64?,4664.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,65 - 69?,3736,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,70 - 74?,3724.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,75 - 79?,3744.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,80? ??,4818.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,80 - 84?,2908.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,85? ??,1910,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,85 - 89?,1371,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,90 - 94?,417,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,95 - 99?,106.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,100? ??,15.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,?,25134,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,0 - 4?,749,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,5 - 9?,927,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,10 - 14?,886,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,15 - 19?,1028.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,20 - 24?,1224,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,25 - 29?,995,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,30 - 34?,906,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,35 - 39?,1384.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,40 - 44?,1648,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,45 - 49?,1985.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,50 - 54?,2178.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,55 - 59?,2308,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,60 - 64?,2355.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,65 - 69?,1833.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,70 - 74?,1743,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,75 - 79?,1531,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80? ??,1451,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80 - 84?,988,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85? ??,463,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85 - 89?,370,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,90 - 94?,80.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,95 - 99?,11,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,100? ??,1.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,?,24873,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,0 - 4?,716,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,5 - 9?,860.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,10 - 14?,843.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,15 - 19?,955.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,20 - 24?,880.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,25 - 29?,699.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,30 - 34?,787.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,35 - 39?,1102.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,40 - 44?,1182,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,45 - 49?,1389.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,50 - 54?,1568,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,55 - 59?,2114,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,60 - 64?,2309,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,65 - 69?,1902.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,70 - 74?,1981.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,75 - 79?,2213.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80? ??,3367.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80 - 84?,1920.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85? ??,1447,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85 - 89?,1001,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,90 - 94?,336.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,95 - 99?,95.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,100? ??,14,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,?,30721.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,0 - 4?,772,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,5 - 9?,984,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,10 - 14?,1049,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,15 - 19?,1251,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,20 - 24?,1425.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,25 - 29?,1160,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,30 - 34?,991.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,35 - 39?,1327,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,40 - 44?,1566.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,45 - 49?,2054.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,50 - 54?,2361.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,55 - 59?,2733,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,60 - 64?,2917.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,65 - 69?,2225.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,70 - 74?,2327.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,75 - 79?,2441.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,80? ??,3134,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,80 - 84?,1889.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,85? ??,1244.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,85 - 89?,894.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,90 - 94?,281.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,95 - 99?,60,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,100? ??,8.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,?,15149,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,0 - 4?,350,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,5 - 9?,498.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,10 - 14?,539,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,15 - 19?,654,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,20 - 24?,810,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,25 - 29?,663,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,30 - 34?,519,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,35 - 39?,751,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,40 - 44?,887.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,45 - 49?,1217,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,50 - 54?,1353,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,55 - 59?,1441,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,60 - 64?,1518.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,65 - 69?,1076.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,70 - 74?,1108.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,75 - 79?,899,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80? ??,863.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80 - 84?,605.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85? ??,258,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85 - 89?,194,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,90 - 94?,55.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,95 - 99?,8.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,100? ??,0,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,?,15572.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,0 - 4?,422,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,5 - 9?,485.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,10 - 14?,510,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,15 - 19?,597,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,20 - 24?,615.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,25 - 29?,497,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,30 - 34?,472.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,35 - 39?,576,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,40 - 44?,679,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,45 - 49?,837.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,50 - 54?,1008.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,55 - 59?,1292,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,60 - 64?,1399,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,65 - 69?,1149,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,70 - 74?,1219,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,75 - 79?,1542.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80? ??,2270.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80 - 84?,1284,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85? ??,986.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85 - 89?,700.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,90 - 94?,226,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,95 - 99?,51.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,100? ??,8.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,?,39200.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,0 - 4?,737.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,5 - 9?,909,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,10 - 14?,905.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,15 - 19?,1203.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,20 - 24?,1538,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,25 - 29?,1410.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,30 - 34?,1254.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,35 - 39?,1569.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,40 - 44?,1840,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,45 - 49?,2522,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,50 - 54?,3157.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,55 - 59?,3926.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,60 - 64?,4146,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,65 - 69?,3322,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,70 - 74?,3217.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,75 - 79?,3246,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,80? ??,4295,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,80 - 84?,2603.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,85? ??,1691.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,85 - 89?,1231.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,90 - 94?,360.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,95 - 99?,90,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,100? ??,9.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,?,20862.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,0 - 4?,390,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,5 - 9?,461.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,10 - 14?,450,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,15 - 19?,647.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,20 - 24?,910,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,25 - 29?,851,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,30 - 34?,780,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,35 - 39?,1007.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,40 - 44?,1252,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,45 - 49?,1685,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,50 - 54?,1984,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,55 - 59?,2278,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,60 - 64?,2343,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,65 - 69?,1749.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,70 - 74?,1585,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,75 - 79?,1287,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80? ??,1201.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80 - 84?,818,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85? ??,383.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85 - 89?,295,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,90 - 94?,68.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,95 - 99?,16,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,100? ??,4,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,?,18338,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,0 - 4?,347.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,5 - 9?,447.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,10 - 14?,455.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,15 - 19?,556,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,20 - 24?,628,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,25 - 29?,559.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,30 - 34?,474.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,35 - 39?,562,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,40 - 44?,588,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,45 - 49?,837,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,50 - 54?,1173.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,55 - 59?,1648.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,60 - 64?,1803,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,65 - 69?,1572.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,70 - 74?,1632.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,75 - 79?,1959,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80? ??,3093.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,80 - 84?,1785.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85? ??,1308,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,85 - 89?,936.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,90 - 94?,292,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,95 - 99?,74,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,100? ??,5.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,?,2635767,,,,,,,,,,,,,,,,,,,,,,,,
????,?,0 - 4?,84712.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,5 - 9?,110092.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,10 - 14?,108437,,,,,,,,,,,,,,,,,,,,,,,,
????,?,15 - 19?,122172,,,,,,,,,,,,,,,,,,,,,,,,
????,?,20 - 24?,149407.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,25 - 29?,138987,,,,,,,,,,,,,,,,,,,,,,,,
????,?,30 - 34?,130057.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,35 - 39?,166752,,,,,,,,,,,,,,,,,,,,,,,,
????,?,40 - 44?,175527,,,,,,,,,,,,,,,,,,,,,,,,
????,?,45 - 49?,208525.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,50 - 54?,224285.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,55 - 59?,234090.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,60 - 64?,225290.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,65 - 69?,169680.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,70 - 74?,126099.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,75 - 79?,112261.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,80? ??,149388.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,80 - 84?,86699,,,,,,,,,,,,,,,,,,,,,,,,
????,?,85? ??,62689.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,85 - 89?,44711,,,,,,,,,,,,,,,,,,,,,,,,
????,?,90 - 94?,14540.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,95 - 99?,2997.5,,,,,,,,,,,,,,,,,,,,,,,,
????,?,100? ??,440.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,?,1327268,,,,,,,,,,,,,,,,,,,,,,,,
????,??,0 - 4?,43498,,,,,,,,,,,,,,,,,,,,,,,,
????,??,5 - 9?,56944,,,,,,,,,,,,,,,,,,,,,,,,
????,??,10 - 14?,56489.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,15 - 19?,64845,,,,,,,,,,,,,,,,,,,,,,,,
????,??,20 - 24?,83731,,,,,,,,,,,,,,,,,,,,,,,,
????,??,25 - 29?,78968,,,,,,,,,,,,,,,,,,,,,,,,
????,??,30 - 34?,70993,,,,,,,,,,,,,,,,,,,,,,,,
????,??,35 - 39?,86997,,,,,,,,,,,,,,,,,,,,,,,,
????,??,40 - 44?,91680.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,45 - 49?,108841.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,50 - 54?,116461.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,55 - 59?,120254.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,60 - 64?,113228.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,65 - 69?,82569,,,,,,,,,,,,,,,,,,,,,,,,
????,??,70 - 74?,60068,,,,,,,,,,,,,,,,,,,,,,,,
????,??,75 - 79?,45307.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,80? ??,46391.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,80 - 84?,30168.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,85? ??,16223,,,,,,,,,,,,,,,,,,,,,,,,
????,??,85 - 89?,12647.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,90 - 94?,3037,,,,,,,,,,,,,,,,,,,,,,,,
????,??,95 - 99?,496.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,100? ??,42,,,,,,,,,,,,,,,,,,,,,,,,
????,??,?,1308499,,,,,,,,,,,,,,,,,,,,,,,,
????,??,0 - 4?,41214.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,5 - 9?,53148.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,10 - 14?,51947.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,15 - 19?,57327,,,,,,,,,,,,,,,,,,,,,,,,
????,??,20 - 24?,65676.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,25 - 29?,60019,,,,,,,,,,,,,,,,,,,,,,,,
????,??,30 - 34?,59064.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,35 - 39?,79755,,,,,,,,,,,,,,,,,,,,,,,,
????,??,40 - 44?,83846.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,45 - 49?,99684,,,,,,,,,,,,,,,,,,,,,,,,
????,??,50 - 54?,107824,,,,,,,,,,,,,,,,,,,,,,,,
????,??,55 - 59?,113836,,,,,,,,,,,,,,,,,,,,,,,,
????,??,60 - 64?,112062,,,,,,,,,,,,,,,,,,,,,,,,
????,??,65 - 69?,87111.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,70 - 74?,66031.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,75 - 79?,66954,,,,,,,,,,,,,,,,,,,,,,,,
????,??,80? ??,102997,,,,,,,,,,,,,,,,,,,,,,,,
????,??,80 - 84?,56530.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,85? ??,46466.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,85 - 89?,32063.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,90 - 94?,11503.5,,,,,,,,,,,,,,,,,,,,,,,,
????,??,95 - 99?,2501,,,,,,,,,,,,,,,,,,,,,,,,
????,??,100? ??,398.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,?,502187,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,0 - 4?,17043,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,5 - 9?,23725,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,10 - 14?,22736.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,15 - 19?,24854,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,20 - 24?,29596,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,25 - 29?,27592.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,30 - 34?,25648.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,35 - 39?,34844,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,40 - 44?,35549,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,45 - 49?,41747,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,50 - 54?,44452.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,55 - 59?,45831.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,60 - 64?,44229,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,65 - 69?,31489,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,70 - 74?,20687.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,75 - 79?,15319.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,80? ??,16842.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,80 - 84?,9929,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,85? ??,6913.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,85 - 89?,4860.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,90 - 94?,1658,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,95 - 99?,349,,,,,,,,,,,,,,,,,,,,,,,,
 ???,?,100? ??,46,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,?,253775,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,0 - 4?,8831,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,5 - 9?,12317.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,10 - 14?,11784,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,15 - 19?,13193.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,20 - 24?,16619,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,25 - 29?,16030,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,30 - 34?,13887.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,35 - 39?,17944.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,40 - 44?,18006.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,45 - 49?,20818,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,50 - 54?,22504.5,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,55 - 59?,22751,,,,,,,,,,,,,,,,,,,,,,,,
 ???,??,60 - 64?,21434.5,,,,,,,,,,,,,,,,,,,,,,,,
